,Machines > Bridgeport Mill 3 > Spindle > X-Axial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Temperature,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Band 1,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Peak Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > RMS Velocity,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Temperature,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Band 1,Machines > Bridgeport Mill 3 > Spindle > Y-Radial > Damage Accumulation,Machines > Bridgeport Mill 3 > Spindle > Battery Voltage,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Acceleration,Machines > Bridgeport Mill 3 > Spindle > X-Axial > Peak Velocity
165,0.0051659,61.9466774,0.0041903,1.0095897,0.0438522,0.0140342,0.0046256,61.9466774,0.0053545,1.035737,3.205079317,0.0466187,0.0172198
166,0.0047786,62.38665924,0.0043815,0.997979,0.04352,0.0186407,0.0056114,62.38665924,0.0052772,1.0230866,3.204981804,0.0513048,0.0165615
167,0.0041243,62.31334267,0.0022052,0.984468,0.0394168,0.0137222,0.0045935,62.31334267,0.003158,1.0365474,3.204591036,0.0450584,0.0130668
168,0.0048273,62.42331581,0.0029694,0.9986473,0.0528809,0.0138843,0.0044997,62.42331581,0.0033344,1.0295434,3.204493284,0.0441011,0.014642
169,0.0054803,61.98333397,0.002408,0.9837371,0.0510074,0.0154868,0.0054179,61.98333397,0.00394,1.0365499,3.204786301,0.0429803,0.0174723
170,0.0048317,62.2766861,0.0047476,0.9782867,0.0464986,0.0154586,0.0048018,62.2766861,0.0034593,1.0482481,3.204102516,0.0526599,0.0150497
171,0.0059578,62.20332489,0.0068506,1.0071256,0.0431607,0.0150922,0.0040173,62.20332489,0.0019246,1.0436442,3.203907251,0.0462841,0.0184179
172,0.0048948,62.01999054,0.0029817,0.9919648,0.0478518,0.0145907,0.0055437,62.01999054,0.0047997,1.0008542,3.203711987,0.0491823,0.0150178
173,0.0044054,62.42331581,0.0034835,0.9753214,0.0429101,0.01308,0.0048348,62.42331581,0.0051261,1.0509113,3.203907251,0.0460995,0.013094
174,0.0060841,62.53333359,0.0041113,1.0000464,0.0461846,0.0155851,0.0048247,62.53333359,0.0019386,1.0503978,3.203028202,0.0456025,0.0167092
175,0.0051438,62.34999924,0.0043175,1.0019467,0.0430081,0.0168655,0.004863,62.34999924,0.0034064,1.0537423,3.203711987,0.0442597,0.0156519
176,0.0059505,62.13001175,0.0035171,0.9834447,0.0445156,0.0154573,0.0051043,62.13001175,0.0047391,1.0283692,3.203516483,0.0522341,0.0166315
177,0.0043456,62.31334267,0.0034649,0.9731705,0.0421331,0.0159786,0.0045719,62.31334267,0.0020346,1.0737889,3.202637434,0.0520047,0.0138152
178,0.0045942,62.2766861,0.0033467,1.0007146,0.0428023,0.0164382,0.0042655,62.2766861,0.0032639,1.0575385,3.202441931,0.0491478,0.0154447
179,0.0045898,61.87331619,0.0025718,1.0035129,0.0441715,0.0162336,0.0047063,61.87331619,0.0025391,1.055061,3.20293045,0.0453388,0.0147084
180,0.004698,62.09335175,0.0042758,0.9938025,0.048008,0.0141288,0.0041469,62.09335175,0.002274,1.0449552,3.202344179,0.0496593,0.0152968
181,0.0055511,62.46002045,0.0045885,0.9735673,0.0403895,0.0154844,0.0044395,62.46002045,0.0027696,1.0213266,3.202441931,0.048393,0.0203117
182,0.0059164,62.46002045,0.00269,0.9995452,0.0412347,0.0152219,0.0054268,62.46002045,0.0033679,1.0270066,3.202539682,0.0459951,0.0211218
183,0.0053961,62.31334267,0.0037221,0.9947005,0.0463173,0.0173858,0.0052812,62.31334267,0.0044481,1.0338015,3.202344179,0.0482403,0.0194421
184,0.0041931,62.16666489,0.0025935,0.9963293,0.0510788,0.0177625,0.0055184,62.16666489,0.0060667,1.0454868,3.20195365,0.0490794,0.0143777
185,0.0054519,62.42331581,0.0043335,0.9734629,0.045486,0.0151359,0.0046382,62.42331581,0.0035717,1.0186505,3.201660633,0.0537937,0.0213154
186,0.0061754,62.31334267,0.0057765,0.9633139,0.0407966,0.015276,0.0050063,62.31334267,0.0027822,1.0327564,3.201562881,0.0424391,0.0199613
187,0.0059298,62.31334267,0.0058363,0.9780153,0.0431031,0.0161432,0.0055679,62.31334267,0.0026365,1.0214814,3.201660633,0.0426562,0.0169856
188,0.0048727,62.34999924,0.0050791,0.9833403,0.0483954,0.0134149,0.0041947,62.34999924,0.0018492,1.056132,3.201562881,0.0452191,0.0150967
189,0.0046693,62.31334267,0.0042054,1.0011323,0.0550023,0.0172892,0.0055305,62.31334267,0.0025589,1.039479,3.201367378,0.0522648,0.0154752
190,0.0064055,62.16666489,0.0036329,0.9944499,0.04598,0.0138151,0.005536,62.16666489,0.0046733,1.0129988,3.201172113,0.0435399,0.0189897
191,0.0045001,62.23998489,0.0024171,0.9983967,0.0465005,0.0132788,0.0051885,62.23998489,0.0054621,1.0162014,3.2010746,0.0460578,0.0146978
192,0.0059766,62.09335175,0.0061458,0.9855748,0.0535144,0.0148253,0.0048903,62.09335175,0.0050948,1.0451023,3.200879097,0.0524918,0.0180123
193,0.0051509,62.46002045,0.0063684,1.0049747,0.0500621,0.0120376,0.0038197,62.46002045,0.0024776,1.0296105,3.200781584,0.0486958,0.0153663
194,0.0059006,62.53333359,0.0047967,0.9909207,0.0553145,0.0149754,0.0052216,62.53333359,0.0063488,1.04879,3.200586081,0.0457055,0.0189428
195,0.0048973,62.20332489,0.0035679,1.0008399,0.0429743,0.0136788,0.0048263,62.20332489,0.0041545,1.0593321,3.200781584,0.0463801,0.0149858
196,0.0056595,62.13001175,0.0044381,0.9897513,0.0467991,0.0122564,0.0042796,62.13001175,0.0032427,1.0464881,3.200586081,0.0550488,0.0227911
197,0.0051464,62.05665054,0.0041067,0.9926957,0.0439916,0.0185613,0.005614,62.05665054,0.0035503,1.0360519,3.200195313,0.0526759,0.016313
198,0.0053152,62.09335175,0.0048746,1.0026567,0.03728,0.0125638,0.0043629,62.09335175,0.0030019,1.0394093,3.200488329,0.0442956,0.0157885
199,0.005556,62.16666489,0.0047446,0.9611212,0.0436106,0.0137764,0.0047203,62.16666489,0.0038816,1.0555927,3.19960928,0.0529152,0.0196699
200,0.004819,62.31334267,0.0049836,0.9796441,0.0504177,0.015298,0.0044101,62.31334267,0.0027995,1.0689037,3.198925495,0.0486389,0.0176462
201,0.0057511,62.05665054,0.0034368,0.9972064,0.0433205,0.0180614,0.0048935,62.05665054,0.004205,1.0493526,3.199804783,0.043902,0.0196312
202,0.0047453,62.05665054,0.0041304,0.9820247,0.0446758,0.0142665,0.0045025,62.05665054,0.0030145,1.0755438,3.199218512,0.0487474,0.0150154
203,0.0051738,62.20332489,0.0040046,0.9902942,0.0367975,0.0182832,0.005795,62.20332489,0.0041193,1.0555411,3.198729992,0.0516089,0.0196726
204,0.0049618,62.09335175,0.0055257,1.0015917,0.0464331,0.0154948,0.0047175,62.09335175,0.0028597,1.0286092,3.199804783,0.0499041,0.0172934
205,0.005201,62.20332489,0.0031944,0.9996705,0.0441521,0.0169286,0.0044724,62.20332489,0.0032893,1.0583178,3.198925495,0.0572871,0.0175294
206,0.0050485,62.34999924,0.0037481,1.0116989,0.0476089,0.0137592,0.0052797,62.34999924,0.0039974,1.0496726,3.198729992,0.0474113,0.0159498
207,0.0057218,62.42331581,0.0031304,1.0247087,0.0429061,0.0121426,0.0041282,62.42331581,0.0036351,1.0554404,3.199023247,0.051599,0.0182695
208,0.0042277,62.42331581,0.0036532,1.0135992,0.0469226,0.0173163,0.004673,62.42331581,0.0030465,1.0124517,3.198534727,0.0446183,0.0151443
209,0.0054649,62.20332489,0.0037396,0.9638151,0.050164,0.0124388,0.0043896,62.20332489,0.0036723,1.0602766,3.198241711,0.0466005,0.0153431
210,0.0050212,61.98333397,0.005007,1.0102371,0.047005,0.0129604,0.0043614,61.98333397,0.0033449,1.0256776,3.198436975,0.0517757,0.0164425
211,0.0052834,62.23998489,0.0051288,0.9790803,0.0589287,0.0124724,0.0046081,62.23998489,0.0031522,1.0814458,3.198339462,0.046372,0.0160796
212,0.0047695,62.23998489,0.0050944,0.9779735,0.0407152,0.0207811,0.0055053,62.23998489,0.0050222,1.0609914,3.197948694,0.0551162,0.0149323
213,0.0050384,62.20332489,0.0037796,0.9756764,0.0406721,0.0150539,0.0050505,62.20332489,0.0059383,1.0347357,3.198241711,0.0456368,0.0165513
214,0.0057353,62.46002045,0.0030497,0.9939696,0.0446733,0.0153486,0.0053472,62.46002045,0.0033959,1.0216956,3.197557926,0.0474297,0.0183512
215,0.0047398,62.34999924,0.0035767,1.0121165,0.0456205,0.0161975,0.0047124,62.34999924,0.0028379,1.070816,3.197851181,0.0512174,0.0135228
216,0.0054042,62.2766861,0.0048122,0.969516,0.0387829,0.0142519,0.004282,62.2766861,0.0034969,1.0092749,3.197460175,0.0442257,0.01675
217,0.0046831,61.98333397,0.0035102,0.9943246,0.043265,0.0133953,0.0052389,61.98333397,0.0040502,1.0534404,3.197655678,0.0469694,0.0133445
218,0.004984,62.13001175,0.0044119,0.9751752,0.0446259,0.0143928,0.0046758,62.13001175,0.003013,1.0388751,3.197362661,0.0499799,0.0150287
219,0.0048186,62.34999924,0.002731,0.9769085,0.0405809,0.0161496,0.0046669,62.34999924,0.0027391,1.060834,3.197167397,0.0504613,0.0154058
220,0.0056891,62.23998489,0.0038668,1.0069376,0.0422197,0.0142986,0.0045513,62.23998489,0.0047325,1.0666844,3.197069645,0.0502165,0.0199518
221,0.0047747,62.20332489,0.0024602,0.9948884,0.0410652,0.0141271,0.004653,62.20332489,0.0022669,1.0561991,3.196581125,0.0451547,0.0188015
222,0.0051136,62.23998489,0.0033398,0.9623742,0.0414436,0.0131852,0.0049189,62.23998489,0.0034618,1.0145833,3.19677639,0.0566194,0.0146428
223,0.0048086,62.31334267,0.0029651,0.9825677,0.0460921,0.0147242,0.0039399,62.31334267,0.0030049,1.0459642,3.196678877,0.0502334,0.0150911
224,0.005219,62.31334267,0.0042811,0.9982087,0.0393597,0.0139998,0.0037192,62.31334267,0.0021023,1.0453552,3.196190596,0.0477013,0.0160105
225,0.0044831,62.34999924,0.0034514,0.9891039,0.04109,0.0152581,0.0047037,62.34999924,0.0033655,1.0276028,3.196190596,0.0552063,0.0123744
226,0.0044011,62.23998489,0.0042842,0.983758,0.0455051,0.0147064,0.0044038,62.23998489,0.002361,1.0650534,3.196581125,0.0487255,0.0134134
227,0.0049519,62.23998489,0.0044512,0.9769711,0.0432042,0.0144077,0.0038113,62.23998489,0.0034484,1.0717554,3.196483374,0.0493732,0.0159896
228,0.0050693,62.49667358,0.0050871,0.967031,0.0517512,0.0177618,0.0042253,62.49667358,0.0032168,1.0266273,3.195897579,0.041146,0.0148299
229,0.0047671,62.49667358,0.0036484,1.0037217,0.04306,0.0146397,0.0047122,62.49667358,0.0027889,1.0508984,3.195506573,0.0534751,0.0159964
230,0.005189,62.2766861,0.0054374,0.9995661,0.0416465,0.0157335,0.005126,62.2766861,0.0061905,1.0444726,3.195116043,0.0508419,0.014946
231,0.0051124,62.31334267,0.0032263,0.9879136,0.0427135,0.016132,0.0046789,62.31334267,0.0037115,1.0044516,3.195116043,0.0436669,0.0175768
232,0.0051493,62.42331581,0.0063427,0.9636689,0.0404563,0.0124971,0.0041961,62.42331581,0.0035471,1.017982,3.195506573,0.0454531,0.0197478
233,0.0066311,62.42331581,0.0081575,0.9766997,0.0447974,0.0169627,0.0057176,62.42331581,0.0037995,1.0215847,3.194822788,0.0448618,0.0211971
234,0.0049546,62.20332489,0.002008,0.9929881,0.0443235,0.0133928,0.0041713,62.20332489,0.0033465,1.0366454,3.19540906,0.0483829,0.0153949
235,0.0055561,62.49667358,0.0028614,0.9740476,0.0457707,0.0139868,0.0045378,62.49667358,0.0024337,1.031817,3.194627523,0.0425322,0.0162094
236,0.0046116,62.38665924,0.0054666,1.0261496,0.0428645,0.0165459,0.0057039,62.38665924,0.0052724,1.0171769,3.194236994,0.0477198,0.0166069
237,0.0050792,62.38665924,0.0047041,0.9797903,0.0421418,0.0196673,0.0052874,62.38665924,0.0048279,1.0064542,3.194822788,0.0439879,0.0175204
238,0.0048962,62.20332489,0.0027598,0.9973108,0.0419784,0.0142301,0.0047241,62.20332489,0.0042135,1.0667592,3.194432259,0.0492697,0.0138942
239,0.0048516,62.2766861,0.0038706,0.9872036,0.0434756,0.0150865,0.0044682,62.2766861,0.0050467,1.0426429,3.194432259,0.0461637,0.015067
240,0.0049675,62.42331581,0.0036266,0.9734629,0.0500631,0.0145985,0.0050318,62.42331581,0.0042557,1.010302,3.193552971,0.0433753,0.0144103
241,0.0059957,-1,0.0064727,0.9630633,0.0449602,0.01708,0.0047108,-1,0.0037985,1.0874252,-1,0.0435735,0.0162064
242,0.0048835,62.38665924,0.0043403,0.9839459,0.0455185,0.0187958,0.0047289,62.38665924,0.0027197,1.0633295,3.193943977,0.0540954,0.0179968
243,0.0044968,62.2766861,0.0047138,0.9804376,0.0488584,0.0124122,0.0042712,62.2766861,0.0030432,1.0348802,3.193650723,0.04932,0.0155516
244,0.0043337,62.2766861,0.0027513,0.9976658,0.0479637,0.0155371,0.0053361,62.2766861,0.0062657,1.0457707,3.193748474,0.0459376,0.015165
245,0.0058395,62.56999359,0.0054465,0.9894589,0.0426869,0.0190958,0.0046559,62.56999359,0.0032916,1.0531514,3.193455458,0.0447306,0.0180656
246,0.0051532,62.23998489,0.0035796,1.0094018,0.0407477,0.0142282,0.0045761,62.23998489,0.005119,1.0444752,3.193260193,0.0559505,0.0173047
247,0.0046799,62.42331581,0.0043733,0.9706019,0.0443725,0.0144144,0.0049062,62.42331581,0.0037122,1.0386558,3.192967176,0.0474858,0.0140142
248,0.0057362,62.13001175,0.0033742,0.9833821,0.0432717,0.0154335,0.005705,62.13001175,0.0058967,1.0092749,3.193650723,0.0475541,0.0175425
249,0.0052879,62.20332489,0.0042488,0.9835074,0.053963,0.0148816,0.0043121,62.20332489,0.0035851,1.0769683,3.19306469,0.0450934,0.0148014
250,0.0043847,62.2766861,0.0022196,0.997624,0.0399075,0.0152622,0.0051041,62.2766861,0.0044485,1.0390532,3.192771673,0.0548589,0.0135065
251,0.0052781,62.53333359,0.0050673,1.003137,0.0397442,0.0153711,0.0040457,62.53333359,0.0035927,1.022715,3.192478657,0.0483231,0.0147513
252,0.0060549,62.42331581,0.0040863,1.0133904,0.0411716,0.0155153,0.0045158,62.42331581,0.0039929,1.0551952,3.192869186,0.0524936,0.0177203
253,0.0053145,62.56999359,0.0038787,0.9669475,0.0478178,0.0157007,0.0053071,62.56999359,0.0023715,1.0086013,3.192380905,0.0434843,0.0165088
254,0.0046384,62.20332489,0.0024708,0.9771382,0.0475036,0.0144666,0.0049073,62.20332489,0.0037911,1.0227202,3.192771673,0.0486275,0.0147138
255,0.0052201,62.16666489,0.0041093,1.0132651,0.0422163,0.0176967,0.0049354,62.16666489,0.0035674,1.0557114,3.192967176,0.0457624,0.0167931
256,0.0058611,62.23998489,0.005895,0.989981,0.0508795,0.0132704,0.0049224,62.23998489,0.0050463,0.9974116,3.19218564,0.052977,0.0169202
257,0.0052532,62.68000793,0.0041802,1.0112812,0.0533794,0.0166514,0.0050063,62.68000793,0.0049369,1.0717089,3.192478657,0.0486288,0.0159719
258,0.0051271,62.46002045,0.0052448,0.9710196,0.0423025,0.0154893,0.0047678,62.46002045,0.0025425,1.0475358,3.191990376,0.0457302,0.0169114
259,0.0044161,62.49667358,0.0034887,0.9971228,0.0465604,0.0191962,0.0050528,62.49667358,0.005522,1.0413835,3.191697121,0.0432708,0.0135422
260,0.0054377,62.42331581,0.0048124,0.9922781,0.0408073,0.0154328,0.0049187,62.42331581,0.0052067,1.0077291,3.191990376,0.0508709,0.0179863
261,0.0046666,62.34999924,0.0035126,0.9709778,0.0519999,0.0163354,0.004971,62.34999924,0.0030975,1.0639772,3.191013575,0.0441879,0.0155794
262,0.0057794,62.31334267,0.0027383,1.0036173,0.0444223,0.0172527,0.0048599,62.31334267,0.004649,1.0084929,3.191697121,0.0491234,0.0203001
263,0.0052926,62.60664673,0.00276,0.9684302,0.044275,0.0139965,0.004308,62.60664673,0.0040311,1.0293008,3.191404104,0.0465998,0.0188568
264,0.0043951,62.13001175,0.0027972,0.9926748,0.0449463,0.0166917,0.004601,62.13001175,0.0031883,1.0566352,3.191111088,0.0465932,0.015198
265,0.005193,62.2766861,0.0042701,0.9598683,0.0502229,0.0180506,0.0054862,62.2766861,0.005727,1.0744676,3.191404104,0.0490983,0.0187645
266,0.0050869,62.09335175,0.0030479,0.9726067,0.0380016,0.0139603,0.0047844,62.09335175,0.0025202,1.0291279,3.191404104,0.0515483,0.0161052
267,0.0058093,62.38665924,0.003302,0.9651516,0.0450945,0.0139616,0.0053811,62.38665924,0.0028786,1.0139975,3.19072032,0.0491414,0.0191249
268,0.0051383,62.13001175,0.0045326,0.9931551,0.0478226,0.0164832,0.0057101,62.13001175,0.0032273,1.0284028,3.191306591,0.0424898,0.016199
269,0.0049575,62.68000793,0.003647,0.9807091,0.0412409,0.0132206,0.0043803,62.68000793,0.0027852,1.0327873,3.190525055,0.0497015,0.0152059
270,0.0049957,62.56999359,0.0040237,0.9932387,0.0424648,0.0160077,0.0052109,62.56999359,0.0068983,1.0228466,3.19072032,0.0498584,0.0146795
271,0.0050082,62.23998489,0.0055085,0.9855956,0.044504,0.0142121,0.0039385,62.23998489,0.0028929,1.0693218,3.190622568,0.0417114,0.0156421
272,0.0051236,62.2766861,0.0038834,0.9738805,0.043779,0.0162286,0.0050979,62.2766861,0.0040887,1.0298144,3.19032979,0.0545381,0.0172371
273,0.0046372,62.64335136,0.0028418,0.9900645,0.0448733,0.0195014,0.0047679,62.64335136,0.0023145,1.0491384,3.190036774,0.0463559,0.0134869
274,0.0054978,62.68000793,0.0050816,0.9712493,0.0440597,0.0133431,0.0043935,62.68000793,0.0024542,1.0516417,3.19032979,0.0468661,0.0221012
275,0.0051547,62.49667358,0.0028857,1.0080653,0.0455925,0.0139802,0.0044864,62.49667358,0.0028091,1.0515797,3.189548254,0.0492166,0.0165565
276,0.0051729,62.42331581,0.0037541,1.0176504,0.0469173,0.0132433,0.0044809,62.42331581,0.0037262,1.0413242,3.189450502,0.0475928,0.0210489
277,0.0050492,62.60664673,0.003747,0.9727528,0.0498888,0.0193931,0.0049927,62.60664673,0.0024533,1.0467152,3.189743519,0.0474592,0.0191411
278,0.0052253,62.53333359,0.0043894,0.9567777,0.0484762,0.0129316,0.0043558,62.53333359,0.0030683,1.0576314,3.189157486,0.0504224,0.0162499
279,0.0048202,62.68000793,0.0049246,1.0200937,0.0418809,0.0132107,0.0042713,62.68000793,0.0025886,1.0410764,3.188961983,0.046751,0.0158797
280,0.0048314,62.34999924,0.0049762,0.9724396,0.0535452,0.0152837,0.0040836,62.34999924,0.0021718,1.0302247,3.188180685,0.0432565,0.0149944
281,0.0051254,62.34999924,0.0040961,1.0176087,0.0480539,0.0112097,0.0038003,62.34999924,0.0021714,1.0251615,3.18886447,0.049756,0.0176938
282,0.0050305,62.34999924,0.0033248,0.9877048,0.045017,0.0177425,0.0053392,62.34999924,0.0037895,1.000689,3.189157486,0.0505332,0.0149554
283,0.0049275,62.31334267,0.0027997,0.9968931,0.0415996,0.0133848,0.003907,62.31334267,0.0024658,1.0577114,3.18886447,0.0488347,0.0168741
284,0.0049356,62.16666489,0.0052512,0.9996079,0.0459445,0.0173674,0.0054259,62.16666489,0.0053577,1.0203201,3.188473701,0.0433393,0.0158765
285,0.0046337,62.34999924,0.0032029,0.9688269,0.0405077,0.0150152,0.004726,62.34999924,0.003291,1.0464184,3.188668966,0.0447877,0.0175342
286,0.0051583,62.23998489,0.0030425,0.9793309,0.0419027,0.0125169,0.0038731,62.23998489,0.0028347,1.0340467,3.18886447,0.0498544,0.0256078
287,0.0067222,62.23998489,0.0058498,0.9768041,0.0412509,0.0164744,0.0055763,62.23998489,0.0036639,1.0286712,3.188083172,0.0458218,0.0200248
288,0.0055931,62.23998489,0.002888,1.0033876,0.0420497,0.012281,0.0043529,62.23998489,0.0019839,1.0401113,3.188180685,0.0458873,0.016079
289,0.0050864,62.38665924,0.0048599,1.0039306,0.0459809,0.0159474,0.0050016,62.38665924,0.004669,1.024795,3.187789917,0.0461663,0.0155948
290,0.0043911,62.64335136,0.0027073,0.9692028,0.0431386,0.0121083,0.0045339,62.64335136,0.0046543,1.0202866,3.187887669,0.0479452,0.0147529
291,0.0051671,62.56999359,0.0030946,0.9891457,0.0399753,0.0138358,0.0046211,62.56999359,0.0047236,1.0158633,3.187985182,0.0558773,0.0169968
292,0.0051952,62.16666489,0.0050731,0.9664881,0.0403104,0.0178369,0.0051634,62.16666489,0.0052746,1.0245034,3.187985182,0.0465021,0.0151831
293,0.0053005,62.23998489,0.0034929,0.9980625,0.0444292,0.0154363,0.0044477,62.23998489,0.0024265,1.0363125,3.187887669,0.0456669,0.0154521
294,0.0043592,62.64335136,0.002954,0.9948675,0.0443406,0.0129251,0.0041162,62.64335136,0.0018342,1.0427358,3.187496901,0.0594826,0.0129828
295,0.0053617,62.20332489,0.0037495,0.9780779,0.0462721,0.0139243,0.005248,62.20332489,0.0023459,1.0444442,3.187692165,0.0495857,0.0134349
296,0.0055126,62.49667358,0.0058468,1.0150401,0.0469142,0.0124973,0.0037499,62.49667358,0.002621,1.0425242,3.187399387,0.0595334,0.015619
297,0.0044717,62.34999924,0.0042847,0.9736717,0.0445342,0.0153092,0.0044944,62.34999924,0.0027926,1.0724805,3.187301636,0.0439677,0.01474
298,0.0047378,62.38665924,0.0041943,1.0069377,0.038387,0.011861,0.0039972,62.38665924,0.0021955,1.0334351,3.187203884,0.0565528,0.0168187
299,0.0048656,62.46002045,0.0033705,0.9824424,0.0404885,0.0122211,0.0042444,62.46002045,0.003173,1.041479,3.187399387,0.0493088,0.0139598
300,0.004767,62.42331581,0.0044691,0.994429,0.0425189,0.0141529,0.0043826,62.42331581,0.0031701,1.0329422,3.186324835,0.0492754,0.0137073
301,0.0053522,62.49667358,0.0044751,0.9751752,0.0459866,0.0157737,0.0049216,62.49667358,0.0039576,1.0554688,3.18612957,0.0448534,0.0161027
302,0.0058372,62.31334267,0.0040467,1.0131607,0.0467035,0.0149105,0.0042375,62.31334267,0.0038991,1.0383074,3.1865201,0.0501765,0.0184414
303,0.0054779,62.31334267,0.0027269,0.9665298,0.0436914,0.0123605,0.004115,62.31334267,0.0022798,1.0397835,3.186227083,0.0469408,0.0153809
304,0.0048018,62.23998489,0.0036828,0.9960578,0.0466744,0.0154326,0.0052728,62.23998489,0.0052367,1.0237318,3.18612957,0.0443173,0.0144853
305,0.0056111,62.46002045,0.0052874,1.0068541,0.0452403,0.0157609,0.0051814,62.46002045,0.0033168,1.0098478,3.185836315,0.0485982,0.0175431
306,0.0049579,62.23998489,0.0036967,0.9905866,0.0496645,0.0154731,0.0046702,62.23998489,0.0033904,1.0415203,3.185934067,0.0539136,0.0140541
307,0.0058121,62.64335136,0.0035573,0.9867024,0.0429261,0.0135409,0.0045266,62.64335136,0.0034576,1.0217292,3.185738564,0.0508039,0.0157303
308,0.0058104,62.56999359,0.0043671,0.9631677,0.0452561,0.0172468,0.0051429,62.56999359,0.0037406,0.9984129,3.185543299,0.0509467,0.0182286
309,0.0064048,62.23998489,0.002382,0.9578009,0.0419737,0.0119497,0.0039027,62.23998489,0.0020526,1.005502,3.185836315,0.0501348,0.023218
310,0.0042271,62.46002045,0.003793,0.98002,0.0452974,0.0196028,0.0050583,62.46002045,0.0054742,1.0349602,3.185934067,0.0456262,0.0161732
311,0.0044131,62.31334267,0.0022727,0.9958699,0.0554137,0.0171409,0.0050227,62.31334267,0.0052044,1.0370222,3.18564105,0.041565,0.0165542
312,0.0054505,62.64335136,0.0036661,0.9837997,0.0439689,0.0183902,0.0052522,62.64335136,0.0057381,1.0371616,3.185348034,0.0544768,0.0220877
313,0.0054201,62.31334267,0.0054866,0.98002,0.0460743,0.0133345,0.0046159,62.31334267,0.0025882,1.0199227,3.185445786,0.0466,0.0139532
314,0.0043008,62.34999924,0.002932,0.9958281,0.0434439,0.0169699,0.0048114,62.34999924,0.0038239,1.0241473,3.185152769,0.0530407,0.0123918
315,0.0052812,62.13001175,0.0043555,1.0085038,0.0423053,0.0199357,0.0049387,62.13001175,0.0030271,1.0435126,3.184957266,0.0634225,0.0192236
316,0.0055727,62.20332489,0.0051246,0.9718131,0.0430711,0.0126888,0.0047666,62.20332489,0.0046662,1.0466455,3.185348034,0.0468721,0.0159115
317,0.0052162,62.34999924,0.0032459,1.0072509,0.0412101,0.0140542,0.0044191,62.34999924,0.0039247,1.0268028,3.185054779,0.0453221,0.0165457
318,0.0056142,62.42331581,0.0049289,0.9664672,0.0417311,0.0136166,0.005196,62.42331581,0.0051518,1.0155278,3.184273481,0.0449517,0.0191275
319,0.0052447,62.38665924,0.0049257,1.012388,0.046205,0.0131533,0.005271,62.38665924,0.0052566,1.0292905,3.184859514,0.0460211,0.0156111
