,Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,Machines > Drill Press > MIB > Y-Radial > Band 1,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > Band 1,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,Machines > Drill Press > MIB > Y-Radial > Temperature,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,Machines > Drill Press > MIB > X-Horizontal > Temperature,Machines > Drill Press > MIB > Battery Voltage
167,0.0346803,0.0125387,0.0035045,0.3765151,0.0285672,0.0113002,0.0041241,0.3613386,0.0038815,65.51960297,0.0047667,65.51960297,3.222661734
168,0.0291572,0.0143645,0.0028714,0.3740414,0.0307239,0.0094309,0.0026789,0.355497,0.0034409,65.79174461,0.0044982,65.79174461,3.222759485
169,0.0337865,0.0145904,0.0041329,0.3584295,0.0308841,0.0141899,0.0027947,0.3547593,0.00446,65.68970566,0.0043998,65.68970566,3.222759485
170,0.037949,0.0155131,0.0028433,0.3698032,0.0277025,0.012036,0.0056477,0.3640019,0.0046836,65.68970566,0.0052365,65.68970566,3.222271204
171,0.0361661,0.0154137,0.0031773,0.360251,0.0339438,0.0121094,0.0034498,0.3674678,0.0046346,65.48555222,0.0054233,65.48555222,3.222271204
172,0.03597,0.0136787,0.0024687,0.3471279,0.0308707,0.0156236,0.0047293,0.3451045,0.0049486,66.02991104,0.0045642,66.02991104,3.222075701
173,0.0348713,0.0149827,0.0046072,0.3668065,0.0270956,0.0139861,0.0028714,0.3684197,0.0047101,65.51960297,0.0043554,65.51960297,3.221391916
174,0.0304879,0.0167046,0.0035508,0.3642126,0.027182,0.0153085,0.0058308,0.354385,0.0047422,65.58762894,0.0048465,65.58762894,3.221684933
175,0.0303114,0.0120277,0.0024453,0.3898065,0.0306424,0.0125747,0.0037345,0.3370986,0.0038954,65.4515358,0.0041022,65.4515358,3.221880198
176,0.0393882,0.0117096,0.0027757,0.3589615,0.0293378,0.0122497,0.0025632,0.3681132,0.0043322,65.58762894,0.0041956,65.58762894,3.22158742
177,0.0420809,0.0153378,0.002785,0.3498541,0.029707,0.0133107,0.002637,0.3728159,0.0040976,65.92783432,0.0041882,65.92783432,3.221684933
178,0.0346693,0.0125318,0.0038025,0.3627728,0.0282601,0.0124458,0.0028878,0.3496904,0.0044623,65.31544952,0.0045557,65.31544952,3.221684933
179,0.0339463,0.0124338,0.0027516,0.3605155,0.0318778,0.010386,0.0035083,0.3620654,0.00413,65.62163849,0.0041503,65.62163849,3.221294403
180,0.0319376,0.0115432,0.0024282,0.3512037,0.0309218,0.0119958,0.0032671,0.339515,0.0041715,65.65565491,0.0044748,65.65565491,3.221196651
181,0.0373487,0.0133763,0.0036244,0.3810117,0.0444419,0.0137458,0.0040027,0.3667681,0.0049375,65.48555222,0.0045889,65.48555222,3.221489668
182,0.0470401,0.0167544,0.0060515,0.356061,0.0309543,0.0201095,0.0059699,0.3590063,0.0056212,65.89382477,0.0057485,65.89382477,3.2210989
183,0.0387518,0.0162833,0.0041262,0.3634942,0.0304165,0.0146172,0.0027943,0.3548542,0.004314,65.75773163,0.0045865,65.75773163,3.220610619
184,0.029563,0.0169605,0.0033636,0.3600586,0.0347606,0.0122737,0.0049602,0.357013,0.0037411,65.48555222,0.0057706,65.48555222,3.221391916
185,0.0334432,0.0145887,0.0036547,0.3709695,0.0336049,0.0146071,0.0036864,0.3515075,0.0046757,65.79174461,0.0052508,65.79174461,3.220708132
186,0.0320038,0.0164996,0.0031309,0.3577081,0.0320099,0.0123974,0.00451,0.3805099,0.0037682,65.41752625,0.0048748,65.41752625,3.220708132
187,0.0320112,0.0140949,0.004083,0.3608491,0.0276884,0.0142243,0.0026582,0.3742424,0.0048986,65.79174461,0.0040977,65.79174461,3.220317602
188,0.0363523,0.0158534,0.0037035,0.3583664,0.0323365,0.0117583,0.0036801,0.3465201,0.0038234,65.85980835,0.0051275,65.85980835,3.220512867
189,0.0309245,0.0174516,0.0025352,0.379064,0.0361455,0.0124734,0.004014,0.3653253,0.0040711,65.1453434,0.0049848,65.1453434,3.219926596
190,0.0381991,0.014187,0.0060518,0.3740804,0.0318725,0.0141437,0.00332,0.3557085,0.0047548,65.62163849,0.0047578,65.62163849,3.220610619
191,0.0355968,0.0175771,0.0033242,0.354513,0.0293004,0.0129023,0.0036984,0.358887,0.0045138,65.58762894,0.0044913,65.58762894,3.220122099
192,0.0400012,0.0104501,0.0032373,0.3622258,0.0306673,0.0134894,0.0032461,0.3640399,0.0041972,65.65565491,0.0035513,65.65565491,3.220024347
193,0.031745,0.0142072,0.0035273,0.352406,0.0322858,0.0122147,0.0022555,0.3612545,0.0048131,65.55361595,0.0041762,65.55361595,3.219536066
194,0.0365935,0.0180005,0.0057842,0.3648408,0.0305743,0.0152094,0.0016762,0.3574876,0.0051754,65.68970566,0.0046153,65.68970566,3.219340801
195,0.0403548,0.0147474,0.0032714,0.3875101,0.0285619,0.0106047,0.0043495,0.3509896,0.0039138,65.65565491,0.0050533,65.65565491,3.21924305
196,0.0344849,0.0173327,0.002893,0.3596288,0.0314142,0.0134159,0.0037822,0.3469813,0.0046908,65.79174461,0.0056408,65.79174461,3.219438314
197,0.0328178,0.0165055,0.0039958,0.3493251,0.0325141,0.0134581,0.0030638,0.3760216,0.0041609,65.62163849,0.0043495,65.62163849,3.219926596
198,0.0411032,0.0140832,0.0044212,0.378021,0.0313224,0.0162508,0.002695,0.3573927,0.0045359,65.34950027,0.0046997,65.34950027,3.219633818
199,0.0361956,0.0154672,0.0039715,0.3556281,0.0311304,0.0131161,0.0033141,0.3732851,0.0047995,65.65565491,0.0051776,65.65565491,3.21875453
200,0.036074,0.0148507,0.0056037,0.3568996,0.0384939,0.0206391,0.0019898,0.3594647,0.005088,65.65565491,0.0040344,65.65565491,3.219731331
201,0.0328067,0.0182223,0.0031583,0.3677623,0.0297523,0.0139601,0.0054121,0.3477542,0.0041627,65.79174461,0.0044462,65.79174461,3.219047546
202,0.0363477,0.012918,0.0034077,0.3709935,0.0359179,0.0106146,0.0036607,0.3589576,0.0034558,65.8257576,0.0042158,65.8257576,3.218364
203,0.0434406,0.0188765,0.0030369,0.3719764,0.0270231,0.0137741,0.0045136,0.3653633,0.0043962,65.4515358,0.0055506,65.4515358,3.218852282
204,0.0380965,0.0169119,0.0017563,0.3745313,0.0297502,0.0128834,0.0037087,0.3647802,0.0035518,65.89382477,0.0047103,65.89382477,3.217680216
205,0.0301422,0.0156142,0.0024489,0.3560099,0.0322505,0.0122714,0.0036671,0.3549464,0.0045293,65.48555222,0.0048844,65.48555222,3.217875481
206,0.0385572,0.016715,0.0053894,0.3646935,0.0337974,0.0147077,0.0028111,0.3585589,0.0045918,65.72372208,0.0044238,65.72372208,3.218461514
207,0.0367179,0.0136404,0.0034707,0.3569026,0.0320259,0.0143629,0.0030877,0.3717473,0.0046907,65.65565491,0.0042932,65.65565491,3.217680216
208,0.0329948,0.0119185,0.0026009,0.3641194,0.0311858,0.0108853,0.0019505,0.3645849,0.0039584,66.09793701,0.0040162,66.09793701,3.217680216
209,0.0327805,0.0116428,0.0047882,0.3593042,0.0358255,0.0146093,0.0022524,0.3845291,0.0049989,65.89382477,0.0042203,65.89382477,3.217680216
210,0.0423493,0.0138872,0.0024139,0.3570619,0.0365505,0.0124055,0.0047386,0.3734668,0.0038978,65.65565491,0.0046072,65.65565491,3.217680216
211,0.0336548,0.0171588,0.0019234,0.3621206,0.0347867,0.0148432,0.005538,0.3666054,0.0045032,65.34950027,0.0053909,65.34950027,3.217093945
212,0.0332541,0.0139672,0.0030773,0.3624181,0.0272224,0.0118664,0.0020706,0.3774969,0.0039875,65.55361595,0.0047139,65.55361595,3.216996193
213,0.0325292,0.0188927,0.0026438,0.3466109,0.0280359,0.0142832,0.0028753,0.3741773,0.0045596,65.75773163,0.0044783,65.75773163,3.217191696
214,0.035615,0.0136562,0.0054649,0.3652495,0.0288378,0.0132601,0.0038163,0.3548597,0.0040795,65.72372208,0.0045948,65.72372208,3.217289448
215,0.0339208,0.018498,0.0041397,0.3667975,0.039581,0.0142003,0.0019257,0.3876941,0.0055054,65.92783432,0.003972,65.92783432,3.217289448
216,0.0427148,0.0142647,0.0044013,0.3624362,0.0307154,0.0158072,0.002876,0.3817629,0.0044597,65.8257576,0.0044395,65.8257576,3.216800928
217,0.0354034,0.0120902,0.0027278,0.3635122,0.040341,0.0106333,0.0022494,0.352096,0.0035944,65.65565491,0.0038751,65.65565491,3.21689868
218,0.0498542,0.0129237,0.0036265,0.3655351,0.0396269,0.0134829,0.0030421,0.3579703,0.0045344,65.68970566,0.0043033,65.68970566,3.216410398
219,0.0404336,0.0164617,0.0023189,0.3682403,0.0280084,0.0131958,0.005938,0.3746167,0.0038591,65.24742355,0.0049273,65.24742355,3.216605663
220,0.035107,0.0115307,0.0044204,0.3680208,0.0302331,0.0144302,0.0018861,0.3671966,0.0045101,65.51960297,0.0040063,65.51960297,3.216800928
221,0.0410759,0.0147979,0.0031321,0.3575969,0.0318892,0.0156691,0.0025891,0.3608939,0.0050192,65.34950027,0.0048907,65.34950027,3.216507912
222,0.0342371,0.01332,0.0027319,0.3695628,0.0299013,0.010703,0.0033729,0.3549383,0.0032556,65.41752625,0.0044815,65.41752625,3.215628862
223,0.0351811,0.0172812,0.0034198,0.3629081,0.0313094,0.0129903,0.0043889,0.3746384,0.0040938,65.28143311,0.0056008,65.28143311,3.215921879
224,0.0314066,0.0170683,0.0019288,0.3725505,0.0359058,0.0131993,0.0019205,0.3597494,0.0041927,65.75773163,0.0048989,65.75773163,3.215628862
225,0.029874,0.0140716,0.0036759,0.3581981,0.0286715,0.0130756,0.0025149,0.3508432,0.0046701,65.4515358,0.0050634,65.4515358,3.215921879
226,0.0405361,0.0167301,0.0029903,0.3581349,0.0348404,0.0097494,0.0048347,0.3550739,0.0035868,65.58762894,0.0049787,65.58762894,3.216117144
227,0.0304794,0.0125461,0.0031493,0.3576811,0.0361545,0.0110923,0.002304,0.3646934,0.0039223,65.17939758,0.0037176,65.17939758,3.215238094
228,0.0364879,0.0150014,0.0028827,0.3587391,0.0284379,0.0123528,0.0040388,0.3661715,0.0038336,65.38351326,0.0050114,65.38351326,3.216312647
229,0.0331864,0.0130693,0.00249,0.3606568,0.0312165,0.0143306,0.0027676,0.3497909,0.0043059,65.31544952,0.003829,65.31544952,3.216019392
230,0.0373018,0.0153431,0.003685,0.369686,0.0369108,0.0173688,0.004188,0.3606823,0.0055354,65.17939758,0.0050631,65.17939758,3.215921879
231,0.0337414,0.013787,0.0041757,0.3651293,0.030603,0.014055,0.0025444,0.3475751,0.0039669,65.62163849,0.0043714,65.62163849,3.215140343
232,0.0391578,0.013221,0.0034466,0.3630463,0.0348175,0.0153206,0.0029301,0.3569886,0.0045185,65.85980835,0.0039773,65.85980835,3.214847326
233,0.0308916,0.0142641,0.004089,0.3512277,0.0301508,0.0131703,0.0031108,0.3670529,0.0047017,65.51960297,0.0037797,65.51960297,3.215433598
234,0.0357928,0.0106064,0.0036027,0.3543236,0.0304088,0.0124637,0.0020787,0.3711724,0.0044354,65.8257576,0.0034188,65.8257576,3.215042591
235,0.0343368,0.0144978,0.0037117,0.3580448,0.0346187,0.0123676,0.0026594,0.3803824,0.0044916,65.79174461,0.0040339,65.79174461,3.214652061
236,0.0365636,0.0150061,0.0055239,0.3658928,0.0335175,0.0164355,0.00265,0.3618756,0.0045991,65.68970566,0.0048856,65.68970566,3.214359045
237,0.036214,0.0132032,0.0014512,0.3658417,0.029424,0.0165764,0.0014709,0.3615204,0.0041311,65.62163849,0.0042546,65.62163849,3.214652061
238,0.0352754,0.0133345,0.0030078,0.3620394,0.029153,0.0129908,0.0046408,0.3718477,0.0043037,65.72372208,0.0045243,65.72372208,3.213675261
239,0.0332053,0.0141415,0.0027617,0.3726497,0.0310737,0.0112629,0.0053549,0.3622634,0.003945,65.96184731,0.0050171,65.96184731,3.213968277
240,0.0347224,0.015889,0.0041196,0.3700167,0.0316141,0.0135117,0.0035446,0.3637849,0.0045461,65.8257576,0.0050851,65.8257576,3.21406579
241,0.0304471,0.0137692,0.003717,0.384847,0.0388038,0.0123875,0.0036065,0.3511414,0.0042575,65.89382477,0.0044515,65.89382477,3.214163542
242,0.0305529,0.018321,0.003346,0.3792233,0.0303813,0.0129496,0.0032907,0.3547701,0.0042755,65.96184731,0.0049517,65.96184731,3.214163542
243,0.0357202,0.0159974,0.0034072,0.3521565,0.0310743,0.0140048,0.0036467,0.3591338,0.0048101,65.8257576,0.0055774,65.8257576,3.213675261
244,0.0343293,0.0145667,0.0041629,0.3631485,0.031869,0.0132398,0.0032572,0.3552313,0.0050633,65.62163849,0.004727,65.62163849,3.213675261
245,0.0299032,0.0117596,0.0036815,0.3402868,0.0293338,0.0154023,0.0027829,0.3683303,0.0048306,65.99586029,0.0037526,65.99586029,3.213773012
246,0.0463275,0.0144865,0.0032378,0.3785169,0.033069,0.0149082,0.0039206,0.3380315,0.0044272,65.92783432,0.0039083,65.92783432,3.21406579
247,0.0324436,0.0154076,0.003922,0.3505514,0.0287982,0.0136234,0.0034243,0.3658677,0.0042174,65.92783432,0.0044954,65.92783432,3.212991476
248,0.0351284,0.0151702,0.0038036,0.361324,0.0297882,0.0144416,0.0024579,0.3583826,0.0042364,65.75773163,0.0044344,65.75773163,3.213479996
249,0.0328304,0.0162758,0.0020774,0.3557874,0.0286313,0.0186017,0.0027823,0.3491156,0.0050885,65.62163849,0.0042672,65.62163849,3.213577509
250,0.0310215,0.0137064,0.0046,0.3514441,0.030822,0.0143452,0.0044709,0.3572381,0.0053774,65.75773163,0.005354,65.75773163,3.213186741
251,0.0404853,0.0127428,0.00558,0.3661783,0.0307058,0.0136938,0.0027367,0.3686937,0.0049991,65.75773163,0.0039507,65.75773163,3.213088989
252,0.032042,0.0151083,0.0036334,0.3608491,0.0303684,0.0185295,0.0045721,0.3632886,0.0049429,65.79174461,0.0049842,65.79174461,3.213088989
253,0.030393,0.0127643,0.0023748,0.3730675,0.0334381,0.0113232,0.0027458,0.3593399,0.0040234,65.4515358,0.0040783,65.4515358,3.21269846
254,0.0330477,0.0134871,0.0052254,0.372301,0.0300065,0.0126205,0.0031447,0.3797262,0.004259,65.72372208,0.0042881,65.72372208,3.213088989
255,0.028689,0.0171489,0.0073927,0.3584085,0.0312812,0.0157376,0.0053318,0.3502899,0.0049455,65.48555222,0.0052995,65.48555222,3.212503195
256,0.0340623,0.0093417,0.0036123,0.3800258,0.0285938,0.0135763,0.0028398,0.3554374,0.0044542,65.58762894,0.0035459,65.58762894,3.212405443
257,0.036902,0.0171299,0.0040818,0.3604975,0.0304749,0.0139518,0.0044123,0.3589738,0.0052704,66.02991104,0.0052808,66.02991104,3.212796211
258,0.0334946,0.0152999,0.0017932,0.3600616,0.0323685,0.0138961,0.0020401,0.3708985,0.0044341,65.55361595,0.0045288,65.55361595,3.212503195
259,0.033955,0.0122073,0.0037608,0.3470557,0.0287795,0.0163496,0.0039983,0.3801899,0.0044176,65.8257576,0.0043718,65.8257576,3.212600708
260,0.0317408,0.0175501,0.0037504,0.3495415,0.0389642,0.0151696,0.0039263,0.3469812,0.0052791,65.4515358,0.0055403,65.4515358,3.212796211
261,0.0309808,0.0135061,0.0038266,0.3459586,0.0297556,0.0138125,0.004155,0.3612329,0.0050228,65.58762894,0.0043351,65.58762894,3.212405443
262,0.0353372,0.0168984,0.0012792,0.3820156,0.0296779,0.0126057,0.0043262,0.3712022,0.0036167,65.68970566,0.0052013,65.68970566,3.21220994
263,0.0333116,0.0144077,0.0057345,0.3537706,0.0334666,0.0181334,0.0049136,0.3543525,0.0053782,65.96184731,0.0046533,65.96184731,3.211916924
264,0.0342596,0.0158752,0.0037407,0.3656192,0.0266875,0.0152284,0.0038954,0.3923669,0.0043697,65.68970566,0.0043594,65.68970566,3.211916924
265,0.0391354,0.0143795,0.004636,0.3667254,0.030525,0.0139143,0.003626,0.3595975,0.004875,65.72372208,0.004198,65.72372208,3.211526394
266,0.0287187,0.0135024,0.0030876,0.3633259,0.0270999,0.0121113,0.0033267,0.3673512,0.0037552,65.8257576,0.0045986,65.8257576,3.211428642
267,0.0313443,0.0141594,0.0041339,0.3573775,0.0283108,0.0155866,0.0036971,0.356373,0.0050874,65.58762894,0.0044215,65.58762894,3.212014675
268,0.0324101,0.0182753,0.0020459,0.3803053,0.0393718,0.011835,0.0021167,0.3730084,0.0039807,65.48555222,0.0052135,65.48555222,3.211721659
269,0.0317835,0.0117667,0.003366,0.365499,0.0283328,0.0124415,0.0030753,0.3555458,0.0041329,65.4515358,0.003678,65.4515358,3.211623907
270,0.0320347,0.015224,0.0058071,0.3558506,0.0301877,0.0170945,0.003365,0.3599339,0.0053087,65.55361595,0.0046209,65.55361595,3.211135387
271,0.0348336,0.0167907,0.0023209,0.3416394,0.030437,0.0170324,0.0053832,0.3646364,0.004891,65.31544952,0.0056613,65.31544952,3.210842609
272,0.03535,0.0150725,0.0047892,0.3599023,0.0352408,0.0136963,0.0027062,0.3697676,0.0051423,65.48555222,0.0046656,65.48555222,3.210940123
273,0.0326365,0.0112672,0.0057477,0.3787213,0.0283032,0.014071,0.0028135,0.3496446,0.004516,65.75773163,0.0043065,65.75773163,3.210842609
274,0.0321056,0.0136054,0.0042044,0.3596919,0.0275186,0.014744,0.0049828,0.3669227,0.0045662,65.68970566,0.0045545,65.68970566,3.210451841
275,0.0365204,0.0148027,0.0033921,0.3727459,0.0336193,0.0199283,0.0022838,0.3614526,0.0045874,65.51960297,0.0046531,65.51960297,3.210744858
276,0.0324795,0.0141205,0.0036042,0.3584716,0.0300881,0.0122827,0.0051719,0.3673702,0.0041151,66.06392746,0.004487,66.06392746,3.21035409
277,0.0325968,0.0134903,0.0031646,0.3565238,0.0308713,0.0132515,0.0027399,0.358491,0.004816,65.72372208,0.0039802,65.72372208,3.210744858
278,0.0302117,0.0148769,0.0035159,0.3562684,0.034255,0.0124293,0.0061849,0.3662176,0.0040216,65.55361595,0.0054507,65.55361595,3.210940123
279,0.0348426,0.0208342,0.0046733,0.3669959,0.0300627,0.0133409,0.003829,0.3554671,0.0045449,65.72372208,0.0047437,65.72372208,3.209572792
280,0.0326412,0.0114121,0.0025275,0.3675489,0.0313535,0.0152418,0.0018387,0.3735129,0.004253,65.72372208,0.0039844,65.72372208,3.209865808
281,0.0362778,0.0127538,0.0067731,0.3775521,0.0331153,0.0160445,0.0039051,0.3787607,0.0050924,65.79174461,0.003908,65.79174461,3.209572792
282,0.033531,0.0145135,0.0034785,0.355547,0.0333628,0.010983,0.0035364,0.3697079,0.0036617,65.75773163,0.0048629,65.75773163,3.209572792
283,0.0353572,0.0113254,0.0040294,0.3567884,0.0294903,0.0115787,0.0029197,0.3627029,0.0039987,65.85980835,0.0036763,65.85980835,3.209084272
284,0.0389365,0.0147999,0.002967,0.3719764,0.0295967,0.0116191,0.0047004,0.3550359,0.0047088,65.65565491,0.0051405,65.65565491,3.209572792
285,0.0285371,0.0157167,0.0036225,0.3618951,0.0311412,0.0148103,0.0039941,0.3606687,0.0048073,65.48555222,0.0046658,65.48555222,3.21035409
286,0.0341622,0.0154367,0.0028465,0.3622017,0.0272238,0.0156926,0.0033523,0.3555946,0.0045936,65.62163849,0.0048585,65.62163849,3.209279537
287,0.034963,0.0159719,0.0023833,0.3710687,0.0260047,0.0150451,0.0047284,0.3732553,0.0040291,66.02991104,0.0048632,66.02991104,3.209572792
288,0.031743,0.0146384,0.0046198,0.3556191,0.0298042,0.016659,0.0029001,0.3710803,0.0049461,65.8257576,0.0042823,65.8257576,3.209377289
289,0.0320237,0.0128332,0.0024875,0.3458114,0.0309715,0.0135351,0.0040478,0.3552529,0.0043465,65.68970566,0.0042418,65.68970566,3.209377289
290,0.0400137,0.0121031,0.0036508,0.3673055,0.029188,0.0138919,0.0034065,0.3800408,0.0042394,65.75773163,0.0041349,65.75773163,3.208986521
291,0.0303305,0.0135465,0.0029493,0.3590517,0.0330356,0.0136505,0.0027785,0.3554617,0.0045304,65.72372208,0.00435,65.72372208,3.20849824
292,0.0357701,0.0132855,0.0050398,0.3557574,0.0295488,0.0147087,0.0036299,0.3563105,0.0046713,65.89382477,0.0044758,65.89382477,3.208986521
293,0.0324122,0.0155029,0.0031246,0.3767796,0.0338142,0.0120156,0.0031496,0.3645172,0.0037027,65.85980835,0.0042495,65.85980835,3.208791256
294,0.0362407,0.0153121,0.0038782,0.3653036,0.0293602,0.015252,0.0032365,0.3539077,0.0046973,65.79174461,0.0045188,65.79174461,3.208204985
295,0.032662,0.0153472,0.0031046,0.3701249,0.0333379,0.014786,0.0025055,0.3639639,0.0043748,65.48555222,0.0046215,65.48555222,3.208595991
296,0.0337212,0.0140501,0.0045155,0.3772094,0.0325435,0.012514,0.0030826,0.3577832,0.0043424,65.65565491,0.0050528,65.65565491,3.208595991
297,0.0314844,0.0163001,0.0026094,0.3771493,0.0313456,0.0141027,0.0067369,0.364745,0.0040927,65.72372208,0.0058255,65.72372208,3.208400488
298,0.0317538,0.0129469,0.0032119,0.3580688,0.029533,0.0149067,0.0041473,0.3652575,0.0051365,65.4515358,0.0047884,65.4515358,3.207521439
299,0.0363093,0.0172554,0.0029673,0.3740654,0.0333368,0.0135134,0.0044493,0.3816923,0.004606,65.65565491,0.0058888,65.65565491,3.20800972
300,0.0322875,0.0138013,0.0020308,0.3620725,0.0307422,0.0125436,0.0037388,0.3537423,0.0048268,65.4515358,0.0041968,65.4515358,3.208107471
301,0.0301299,0.0124634,0.0043167,0.3612669,0.0385488,0.0129653,0.0036422,0.3527388,0.0051694,65.75773163,0.004097,65.75773163,3.207521439
302,0.0313346,0.0111579,0.0033345,0.3532025,0.0300238,0.0121706,0.0033502,0.3792733,0.0043265,65.72372208,0.0043903,65.72372208,3.20761919
303,0.0327418,0.0181049,0.0031033,0.366001,0.0355387,0.0113398,0.0049795,0.3561315,0.0037076,65.65565491,0.0051363,65.65565491,3.207521439
304,0.0295324,0.0158697,0.0031043,0.3698123,0.0316811,0.012039,0.0059283,0.3656154,0.0044865,65.58762894,0.0048531,65.58762894,3.207130671
305,0.0339063,0.0124578,0.0051534,0.3741315,0.0276704,0.0137596,0.0037579,0.3654393,0.0046451,65.8257576,0.0042522,65.8257576,3.207423687
306,0.0334057,0.0174268,0.0035477,0.3526735,0.033499,0.0136277,0.0043474,0.3611271,0.004519,65.99586029,0.0054932,65.99586029,3.206935406
307,0.0351704,0.0154708,0.0053812,0.3584656,0.0265155,0.0168815,0.0028607,0.3545803,0.0051483,66.16596298,0.0039975,66.16596298,3.206446886
308,0.0321289,0.0144151,0.0035586,0.3593523,0.030791,0.013727,0.0020321,0.3598877,0.0048862,65.65565491,0.0042674,65.65565491,3.207423687
309,0.0326874,0.0186907,0.0022624,0.3546543,0.0320042,0.0114181,0.0024878,0.3706923,0.0035448,65.92783432,0.0044425,65.92783432,3.206544638
310,0.0308767,0.0157334,0.0036324,0.3777625,0.0348633,0.0141036,0.0046179,0.3699221,0.0045873,65.51960297,0.0047599,65.51960297,3.206349134
311,0.0369865,0.0131111,0.002648,0.3837349,0.0373084,0.0117713,0.0040392,0.3664996,0.0042893,65.65565491,0.0054074,65.65565491,3.206935406
312,0.0299553,0.0132449,0.0024613,0.3459526,0.0257281,0.013281,0.0029263,0.3705812,0.0044069,65.62163849,0.0043026,65.62163849,3.206349134
313,0.0314746,0.0157875,0.0036567,0.3654028,0.0288541,0.0134501,0.0029471,0.3772148,0.0044285,65.65565491,0.0042598,65.65565491,3.206446886
314,0.0323458,0.0107781,0.003588,0.3465718,0.0362326,0.0145964,0.0029628,0.3558712,0.0046247,65.8257576,0.0040018,65.8257576,3.20615387
315,0.0361783,0.0165935,0.0044142,0.3610655,0.0307964,0.0117881,0.0035743,0.3672156,0.0045228,65.62163849,0.0044848,65.62163849,3.206544638
316,0.0356674,0.0209409,0.0015337,0.36133,0.0263135,0.0122056,0.0027147,0.3572787,0.0039807,65.68970566,0.0049924,65.68970566,3.206642389
317,0.0387691,0.0194749,0.0026038,0.3664068,0.0321632,0.0115443,0.0022113,0.3564841,0.0036582,65.79174461,0.0046787,65.79174461,3.206251383
318,0.035364,0.0133205,0.0032583,0.377014,0.0335154,0.0137528,0.0036757,0.3701473,0.0048489,65.85980835,0.0048926,65.85980835,3.205860853
319,0.0340745,0.0119362,0.0026239,0.3652105,0.0318473,0.011491,0.0037208,0.3665973,0.0038734,66.02991104,0.0043545,66.02991104,3.205958605
320,0.0311171,0.01432,0.0022744,0.3751625,0.0287938,0.012491,0.0064658,0.3553397,0.0040738,65.8257576,0.0055228,65.8257576,3.205470085
